#{"t_start": 1582659054.1616294, "env_id": "nailbot-v0"}
r,l,t
36.199175,11,2382.513426
30.570084,11,2383.660002
24.484243,11,2384.837576
17.656667,11,2385.963039
33.934122,11,2387.264976
37.75668,11,2388.587188
11.733108,11,2389.715412
11.345477,11,2391.039477
13.639709,11,2392.271758
27.647132,11,2393.561484
17.43249,11,2394.874048
18.870543,11,2396.033032
25.047361,11,2397.327029
32.182401,11,2398.611058
18.593915,11,2399.847558
20.519549,11,2401.138871
20.351282,11,2402.224898
15.375399,11,2403.464765
17.542479,11,2404.665134
15.821266,11,2405.875519
19.003665,11,2407.087447
18.67895,11,2408.317574
35.771757,11,2409.609067
25.077002,11,2410.84011
35.550539,11,2412.114248
15.162133,11,2413.205841
25.176921,11,2414.390189
17.632852,11,2415.679425
34.585149,11,2416.890181
32.940364,11,2418.207589
17.198405,11,2419.410577
15.553395,11,2420.773053
26.104132,11,2422.009171
36.305384,11,2423.226088
34.895324,11,2424.376553
15.330249,11,2425.482123
28.362296,11,2426.615427
34.129141,11,2427.915728
31.151091,11,2429.15949
34.066734,11,2430.402941
32.080635,11,2431.662024
11.998266,11,2432.856503
23.083352,11,2434.074123
19.643933,11,2435.310864
18.186384,11,2436.582461
24.848305,11,2437.769908
31.328754,11,2439.021215
24.971146,11,2440.187172
26.666829,11,2441.40731
33.888367,11,2442.703453
34.274793,11,2443.839996
26.677168,11,2444.986368
13.737507,11,2446.17863
35.939408,11,2447.395297
35.529833,11,2448.785871
20.829788,11,2450.103862
25.364191,11,2451.350854
10.812595,11,2452.499684
16.205736,11,2453.660836
11.693387,11,2454.769588
12.5382,11,2455.961921
23.39364,11,2457.219897
33.238802,11,2458.514028
15.996101,11,2459.767483
23.779688,11,2461.030541
12.567275,11,2462.256645
35.900354,11,2463.456866
12.319831,11,2464.618294
50.515202,11,2465.78525
27.974664,11,2466.835413
17.680854,11,2468.041124
25.255866,11,2469.229212
17.950882,11,2470.454671
14.597899,11,2471.583178
14.312649,11,2472.749951
21.942404,11,2473.916615
24.448972,11,2475.128248
15.384854,11,2476.43707
35.880191,11,2477.639389
21.519137,11,2478.877754
33.693597,11,2480.183069
34.807304,11,2481.414977
30.048607,11,2482.671204
37.044865,11,2483.724406
21.842327,11,2484.824668
34.781539,11,2485.848499
29.937113,11,2486.915188
29.193128,11,2488.217883
33.46467,11,2489.487829
26.050274,11,2490.687851
31.373202,11,2491.901726
37.557433,11,2493.293026
13.720758,11,2494.494837
22.701163,11,2495.742164
33.840651,11,2497.070996
23.481217,11,2498.230711
35.272305,11,2499.539602
13.633351,11,2500.592115
32.069471,11,2501.835094
27.344359,11,2503.148116
13.612169,11,2504.300528
27.37612,11,2505.519476
14.961824,11,2506.728876
39.714709,11,2507.957954
35.471736,11,2509.236906
17.650181,11,2510.459028
13.992121,11,2511.732114
20.982588,11,2512.942313
32.967316,11,2514.207491
15.582536,11,2515.435352
14.684146,11,2516.510873
36.122284,11,2517.815885
29.674012,11,2519.082175
23.901266,11,2520.328468
21.739145,11,2521.595461
15.330828,11,2522.6416
13.589066,11,2523.860016
13.663486,11,2524.951912
31.198674,11,2525.994844
34.793616,11,2527.090897
17.638539,11,2528.322951
20.696981,11,2529.583747
17.152895,11,2530.872178
14.811011,11,2532.132474
12.928683,11,2533.468735
15.685112,11,2534.657756
15.049838,11,2535.897802
40.992165,11,2537.16879
27.786158,11,2538.386955
14.916854,11,2539.53067
15.512845,11,2540.674251
34.239691,11,2541.930995
29.410819,11,2543.179934
18.744827,11,2544.380936
27.65721,11,2545.605448
20.170859,11,2546.63164
30.629383,11,2547.857538
26.425156,11,2549.102714
32.367343,11,2550.370341
12.40082,11,2551.625328
30.466946,11,2552.819601
32.245865,11,2554.140115
32.476201,11,2555.492531
35.592996,11,2556.797334
40.181049,11,2558.076872
12.340983,11,2559.239805
29.240101,11,2560.489915
30.77184,11,2561.769186
15.185651,11,2562.977672
36.709669,11,2564.050185
28.876624,11,2565.173842
15.158251,11,2566.189908
29.761848,11,2567.318832
31.219821,11,2568.64168
15.937032,11,2569.85946
16.590527,11,2571.131511
26.994704,11,2572.378614
33.745828,11,2573.609239
13.675722,11,2574.853298
16.94743,11,2576.121107
20.015584,11,2577.413333
37.723684,11,2578.737654
14.986574,11,2579.970628
16.079363,11,2581.185768
35.021302,11,2582.372113
21.933543,11,2583.574102
11.909539,11,2584.651597
33.009164,11,2585.789679
21.89654,11,2586.877241
15.256381,11,2588.050261
38.642283,11,2589.378846
30.780171,11,2590.630337
29.153469,11,2591.850061
30.332393,11,2593.099873
30.087447,11,2594.455388
21.053977,11,2595.7222
14.61314,11,2596.888146
19.539913,11,2598.029002
14.655362,11,2599.272544
35.77922,11,2600.526842
15.114967,11,2601.738791
35.745713,11,2602.946171
27.36711,11,2604.210623
20.443787,11,2605.310434
38.657175,11,2606.470568
28.957572,11,2607.717271
23.949247,11,2608.958398
13.15582,11,2610.13506
24.399536,11,2611.40572
14.619259,11,2612.573581
33.952205,11,2613.79109
17.797378,11,2615.008994
39.548157,11,2616.313457
33.938269,11,2617.595861
22.578178,11,2619.033829
39.361184,11,2620.270005
11.434819,11,2621.508346
30.083178,11,2622.718897
29.450137,11,2623.858432
34.255417,11,2624.960271
18.705218,11,2625.945256
35.842254,11,2627.131146
12.22875,11,2628.328459
14.67857,11,2629.513062
27.81268,11,2630.648015
37.10052,11,2631.824296
15.300183,11,2633.022921
40.716251,11,2634.401793
18.181952,11,2635.602869
14.036479,11,2636.810456
35.206214,11,2638.041589
26.17247,11,2639.299395
30.353079,11,2640.57181
34.405645,11,2641.887402
35.7558,11,2643.197643
36.806032,11,2644.461348
31.701591,11,2645.577696
32.986483,11,2647.026086
32.161636,11,2648.230672
33.820213,11,2649.452895
30.929066,11,2650.699643
15.084085,11,2651.988031
24.461817,11,2653.24658
25.202301,11,2654.460159
28.233123,11,2655.711857
32.807549,11,2656.976127
19.624346,11,2658.21781
32.726322,11,2659.572989
14.4321,11,2660.801154
28.433006,11,2662.072145
30.338934,11,2663.240738
12.106319,11,2664.32645
32.4671,11,2665.488164
33.641061,11,2666.696085
32.691531,11,2668.012892
35.612562,11,2669.241091
17.759282,11,2670.456411
32.611006,11,2671.765034
30.695673,11,2673.009218
34.413355,11,2674.340316
31.140636,11,2675.730584
24.150595,11,2676.872918
19.938974,11,2678.074812
18.002285,11,2679.212064
29.012092,11,2680.359207
23.62234,11,2681.583177
35.793168,11,2682.858611
27.136576,11,2684.080724
33.034704,11,2685.338355
18.988628,11,2686.204247
34.09733,11,2687.335479
36.383373,11,2688.613728
21.497965,11,2689.7847
32.550983,11,2691.063183
30.824642,11,2692.343795
27.902313,11,2693.581582
10.723635,11,2694.735744
37.339249,11,2695.992523
36.599701,11,2697.189758
12.426848,11,2698.356915
14.580553,11,2699.618487
12.329611,11,2700.876996
18.765115,11,2702.104539
21.641628,11,2703.413684
27.854244,11,2704.656099
25.86984,11,2705.735129
41.905697,11,2706.973377
31.623335,11,2707.935408
27.14093,11,2709.163907
31.785947,11,2710.430831
36.398821,11,2711.747507
19.397229,11,2713.005337
13.670702,11,2714.261953
13.707769,11,2715.455271
35.911821,11,2716.682735
22.997986,11,2717.811171
19.341232,11,2718.948036
40.096831,11,2720.279679
22.094221,11,2721.568403
13.539859,11,2722.707226
30.173217,11,2723.948637
13.76789,11,2725.114933
30.66607,11,2726.394117
16.489685,11,2727.453441
21.319305,11,2728.630234
23.342832,11,2729.85286
35.582276,11,2731.02306
19.55528,11,2732.401439
17.212444,11,2733.623911
18.985064,11,2734.777761
21.321985,11,2736.013347
33.15486,11,2737.329466
26.595777,11,2738.57366
36.069187,11,2739.86369
34.372718,11,2741.167216
35.918129,11,2742.452418
22.815413,11,2743.715975
14.656697,11,2744.813088
14.747492,11,2745.89703
39.07812,11,2747.093803
10.562912,11,2748.27614
18.510299,11,2749.526132
39.026036,11,2750.775011
23.02572,11,2752.091369
25.269228,11,2753.333927
13.887795,11,2754.610764
23.834651,11,2755.907387
16.203935,11,2757.136014
27.450908,11,2758.375454
23.39013,11,2759.598839
34.087308,11,2761.000405
36.163223,11,2762.253287
23.174796,11,2763.493836
11.694167,11,2764.647837
27.287365,11,2765.801146
13.870421,11,2767.013391
24.959669,11,2768.15677
34.071573,11,2769.423411
29.545832,11,2770.672771
29.766223,11,2771.854182
14.737279,11,2773.048256
30.439206,11,2774.365554
36.952074,11,2775.636783
40.447262,11,2776.914888
42.646351,11,2778.18065
30.230206,11,2779.371583
18.354597,11,2780.60451
32.52764,11,2782.028499
33.598085,11,2783.299988
29.331357,11,2784.432539
39.403229,11,2785.549813
34.771987,11,2786.614661
40.741335,11,2787.723423
17.33566,11,2789.118412
13.261422,11,2790.265954
22.432826,11,2791.546543
33.006606,11,2792.787229
31.540477,11,2794.066319
23.606219,11,2795.301054
34.724095,11,2796.569354
10.895589,11,2797.771929
27.14799,11,2799.015042
30.061385,11,2800.174702
26.873508,11,2801.505012
31.773663,11,2802.760357
33.651083,11,2803.96273
22.727076,11,2805.053092
33.39193,11,2806.147444
18.918726,11,2807.175388
39.71598,11,2808.341595
28.65648,11,2809.575692
24.524448,11,2810.80937
36.458054,11,2812.094151
27.148671,11,2813.367657
37.449737,11,2814.670408
15.953068,11,2815.879163
34.980234,11,2817.087155
23.563646,11,2818.467144
27.078305,11,2819.714156
20.260089,11,2820.915032
35.450629,11,2822.193053
28.996043,11,2823.43773
20.498615,11,2824.710974
39.490896,11,2826.038123
33.794947,11,2827.32594
23.445333,11,2828.466219
33.096133,11,2829.713672
33.245264,11,2831.006048
15.65421,11,2832.230502
16.24558,11,2833.376486
38.671414,11,2834.689093
42.674574,11,2836.010036
18.123783,11,2837.240355
29.723826,11,2838.392778
16.787131,11,2839.605453
16.729818,11,2840.88323
12.469248,11,2842.113105
30.416346,11,2843.341327
33.816342,11,2844.620793
32.405172,11,2845.792953
32.462971,11,2847.026015
13.191884,11,2848.201833
21.344472,11,2849.615263
44.635897,11,2850.90104
20.016148,11,2852.165101
27.969303,11,2853.339074
12.713059,11,2854.536746
21.182868,11,2855.788559
26.750895,11,2857.006618
28.692374,11,2858.2122
21.290141,11,2859.403393
33.854484,11,2860.597937
11.503318,11,2861.797656
36.87651,11,2863.0769
31.774419,11,2864.291885
40.050892,11,2865.305133
22.897065,11,2866.426827
13.755239,11,2867.378247
23.65245,11,2868.624648
25.09648,11,2869.833176
20.982845,11,2871.053765
23.761175,11,2872.298475
11.663478,11,2873.540331
16.06099,11,2874.843843
33.373642,11,2876.135743
23.528933,11,2877.531836
11.96471,11,2878.63516
11.331978,11,2879.776307
26.120283,11,2880.974796
30.065443,11,2882.213541
19.435973,11,2883.453732
25.003779,11,2884.670899
11.084621,11,2885.8549
25.876402,11,2887.005599
31.517377,11,2888.15308
30.610541,11,2889.419908
37.457587,11,2890.659832
30.066233,11,2891.899475
19.340763,11,2893.11748
18.035129,11,2894.297229
12.604124,11,2895.513269
33.890649,11,2896.720021
20.382688,11,2897.991784
28.150644,11,2899.166455
28.139712,11,2900.454481
25.336778,11,2901.59934
29.139608,11,2902.990175
35.818281,11,2904.264112
14.226283,11,2905.406567
16.239017,11,2906.489316
33.871836,11,2907.629151
10.710033,11,2908.878881
16.610431,11,2910.085206
35.918283,11,2911.382183
11.983987,11,2912.552702
12.546246,11,2913.794034
15.994397,11,2915.00807
13.001223,11,2916.205213
20.192353,11,2917.513564
36.470643,11,2918.763996
33.531785,11,2919.957181
26.389105,11,2921.210623
33.848259,11,2922.525797
28.836349,11,2923.794208
18.037347,11,2924.954441
17.660755,11,2926.022004
28.767387,11,2927.181335
34.208143,11,2928.263131
13.691636,11,2929.451322
36.177008,11,2930.66115
13.006494,11,2931.96224
23.861843,11,2933.226255
27.436442,11,2934.463461
33.49575,11,2935.633194
31.31985,11,2936.873745
16.488358,11,2938.133881
31.365058,11,2939.340162
35.813495,11,2940.566235
27.944766,11,2941.911571
22.548275,11,2943.138571
29.083681,11,2944.440339
35.893083,11,2945.60215
26.557182,11,2946.656246
21.155863,11,2947.755052
25.048168,11,2948.94182
27.877801,11,2950.266381
14.526769,11,2951.495885
16.160079,11,2952.721582
26.504517,11,2953.979425
35.493527,11,2955.166396
16.850059,11,2956.358574
28.138389,11,2957.550223
18.677541,11,2958.789988
40.693961,11,2960.167911
22.590119,11,2961.302963
19.131392,11,2962.575843
36.267129,11,2963.884753
19.1773,11,2965.045995
34.951148,11,2966.323986
32.169289,11,2967.289927
17.801613,11,2968.419907
18.479528,11,2969.630124
17.99288,11,2970.843198
12.578692,11,2972.053485
33.127978,11,2973.288872
16.410735,11,2974.48631
16.536862,11,2975.590048
13.577,11,2976.681484
29.842297,11,2977.875522
20.642659,11,2979.097064
36.93198,11,2980.268295
37.184891,11,2981.530564
19.952457,11,2982.701148
26.644656,11,2983.862105
43.740236,11,2985.216371
33.974108,11,2986.329647
37.620639,11,2987.515669
32.292387,11,2988.577595
35.8326,11,2990.024076
30.295441,11,2991.285714
28.352385,11,2992.578711
37.229151,11,2993.923715
35.134847,11,2995.102342
12.946113,11,2996.355305
15.951159,11,2997.635411
31.888858,11,2998.909061
34.128807,11,3000.221304
29.716445,11,3001.544719
17.46109,11,3002.701445
23.577712,11,3003.876196
19.25369,11,3005.157383
33.323808,11,3006.483576
35.416391,11,3007.762716
34.884011,11,3009.038144
15.296733,11,3010.19953
21.719631,11,3011.395609
21.412305,11,3012.553765
24.796602,11,3013.704046
18.836108,11,3014.948798
30.733575,11,3016.344462
15.93624,11,3017.553905
26.767108,11,3018.761863
39.366887,11,3019.858046
16.869999,11,3021.084543
37.315981,11,3022.332904
22.571872,11,3023.544335
16.122159,11,3024.721544
33.543166,11,3025.864193
28.272638,11,3026.953878
32.13889,11,3028.03031
28.938689,11,3029.109799
18.697921,11,3030.343689
33.037046,11,3031.561988
20.337891,11,3032.841027
20.945877,11,3034.086112
18.043338,11,3035.257035
30.95614,11,3036.553791
14.248326,11,3037.720622
11.116196,11,3038.919164
22.093377,11,3040.167162
32.392747,11,3041.440439
38.147702,11,3042.769793
35.749135,11,3043.990751
35.225676,11,3045.379995
32.076929,11,3046.537474
33.983596,11,3047.627227
24.615577,11,3048.797852
40.262414,11,3050.160975
12.398866,11,3051.368841
25.144884,11,3052.598398
30.012363,11,3053.878043
30.775106,11,3055.054629
31.860827,11,3056.418193
31.25496,11,3057.703388
33.37353,11,3058.923948
35.92403,11,3060.170482
35.47665,11,3061.446289
20.219804,11,3062.673862
36.543556,11,3063.940211
25.487686,11,3065.195895
38.941031,11,3066.557167
26.581771,11,3067.750676
34.053167,11,3068.882536
37.965477,11,3070.070369
22.298024,11,3071.302594
12.188152,11,3072.516169
11.85754,11,3073.882851
27.210487,11,3075.136559
22.384354,11,3076.416912
36.694577,11,3077.601494
20.831759,11,3078.746272
19.879585,11,3079.95227
37.236669,11,3081.169285
30.680812,11,3082.469072
16.282134,11,3083.737185
31.034383,11,3085.017787
12.666202,11,3086.183258
25.340308,11,3087.312026
15.074885,11,3088.378029
20.881494,11,3089.577263
35.192441,11,3090.878496
32.77917,11,3092.186383
16.3129,11,3093.476808
19.584449,11,3094.696287
55.529413,11,3095.973919
20.716992,11,3097.141852
27.667921,11,3098.409447
34.018588,11,3099.669283
14.171676,11,3100.83105
25.03665,11,3102.218555
31.815291,11,3103.488671
13.680073,11,3104.728052
38.436059,11,3105.810327
35.797438,11,3106.870738
13.073939,11,3107.870525
32.273437,11,3109.05932
27.770882,11,3110.197307
11.893795,11,3111.395798
14.087331,11,3112.601117
13.396759,11,3113.84557
21.827786,11,3115.051307
12.395158,11,3116.260262
38.540588,11,3117.529087
30.657677,11,3118.828164
34.426349,11,3120.090831
17.965453,11,3121.350864
28.926386,11,3122.454026
28.745208,11,3123.660111
12.617562,11,3124.856756
12.571678,11,3126.086772
13.131028,11,3127.337696
36.534118,11,3128.607427
12.695469,11,3129.743635
10.819827,11,3131.047316
28.264489,11,3132.329683
26.807643,11,3133.689236
34.400484,11,3134.929208
12.806669,11,3136.087637
16.208516,11,3137.289813
48.212843,11,3138.581757
19.389771,11,3139.818932
15.900022,11,3141.049428
17.466326,11,3142.140453
16.647324,11,3143.30011
20.349027,11,3144.610022
37.058569,11,3145.936309
31.144334,11,3147.072591
36.068275,11,3148.111724
36.902404,11,3149.272723
35.608806,11,3150.569517
12.948381,11,3151.770428
17.164979,11,3152.973836
38.411701,11,3154.259031
35.988261,11,3155.525538
35.066398,11,3156.741617
33.832913,11,3158.027782
48.817299,11,3159.436536
31.541523,11,3160.605485
37.912557,11,3161.85241
27.859262,11,3163.094069
32.042286,11,3164.389809
15.470865,11,3165.622669
30.840952,11,3166.705932
28.419971,11,3167.774889
22.841677,11,3168.853121
13.100619,11,3170.022703
10.735357,11,3171.197302
34.131473,11,3172.519517
20.053865,11,3173.754985
26.114055,11,3175.015719
29.590617,11,3176.307053
28.36856,11,3177.483273
27.317494,11,3178.661692
29.619591,11,3179.932778
34.714299,11,3181.234779
38.138363,11,3182.454582
30.26004,11,3183.832471
40.372018,11,3185.145231
38.431744,11,3186.295043
11.381231,11,3187.652962
28.133936,11,3188.913263
22.134752,11,3190.186451
32.995542,11,3191.510741
38.441005,11,3192.876998
19.004536,11,3194.158338
35.334301,11,3195.396976
15.587509,11,3196.502568
19.34102,11,3197.75854
18.202856,11,3198.833817
24.954985,11,3199.963659
11.591356,11,3201.121199
37.887578,11,3202.349545
26.08712,11,3203.589646
12.133771,11,3204.781378
31.110772,11,3206.061188
13.161724,11,3207.237802
12.429056,11,3208.383086
29.154876,11,3209.644878
15.313567,11,3210.957908
35.490715,11,3212.168118
32.754533,11,3213.523977
34.922623,11,3214.848765
38.042494,11,3216.214575
30.855395,11,3217.379408
11.485132,11,3218.548507
15.653258,11,3219.790692
17.816581,11,3220.980604
22.352877,11,3222.282612
32.673047,11,3223.515329
30.783093,11,3224.745299
40.42642,11,3226.012274
43.246226,11,3227.126338
11.863136,11,3228.346719
19.014158,11,3229.535705
26.481287,11,3230.716248
13.226457,11,3231.934272
31.388518,11,3233.227159
27.264612,11,3234.483219
50.985612,11,3235.757581
41.643544,11,3237.052517
40.228884,11,3238.346221
26.477669,11,3239.543875
17.344936,11,3240.754799
34.995478,11,3242.063371
37.53566,11,3243.249325
17.799497,11,3244.504527
36.93052,11,3245.927399
50.953203,11,3247.00717
30.646574,11,3248.061088
23.55023,11,3249.262924
22.018234,11,3250.513665
26.11647,11,3251.755332
31.491208,11,3253.052594
24.157032,11,3254.34921
28.19363,11,3255.646094
36.313856,11,3256.840921
45.457028,11,3258.049657
18.362786,11,3259.272664
31.012103,11,3260.440591
44.203369,11,3261.724771
29.461669,11,3262.947942
21.125223,11,3264.216622
29.616721,11,3265.476067
14.666341,11,3266.556782
30.694529,11,3267.657259
32.217245,11,3268.734924
10.697957,11,3269.895752
34.896162,11,3271.103651
31.701445,11,3272.343656
44.372787,11,3273.744489
12.526832,11,3274.985207
32.356483,11,3276.143139
50.951862,11,3277.461419
44.839752,11,3278.706356
12.13928,11,3279.921786
33.641993,11,3281.212275
32.830989,11,3282.497105
37.37097,11,3283.754052
34.822203,11,3284.997653
34.4238,11,3286.196534
39.038633,11,3287.260704
56.981591,11,3288.384799
36.802005,11,3289.714551
40.391032,11,3291.040795
33.851558,11,3292.285192
21.400543,11,3293.517494
34.509656,11,3294.671303
43.868437,11,3295.960046
35.505475,11,3297.104877
36.820022,11,3298.318436
34.729842,11,3299.61852
32.153635,11,3300.843446
21.652393,11,3302.24257
28.705002,11,3303.411874
23.908238,11,3304.594402
15.47134,11,3305.817216
37.82639,11,3307.125847
28.045387,11,3308.275913
42.517293,11,3309.421058
11.360484,11,3310.584586
30.871905,11,3311.817344
26.030099,11,3313.0857
16.687664,11,3314.334094
24.019961,11,3315.578373
38.90636,11,3316.842483
33.31132,11,3318.122282
36.744942,11,3319.390255
21.700763,11,3320.58905
14.529429,11,3321.770135
39.247658,11,3323.032307
38.501063,11,3324.226695
16.248134,11,3325.472944
29.591369,11,3326.646169
35.47662,11,3327.899446
26.559115,11,3328.990834
36.86554,11,3330.311837
16.439608,11,3331.501084
17.815313,11,3332.711352
38.238214,11,3334.006019
14.60779,11,3335.221541
20.194981,11,3336.467295
31.595611,11,3337.580737
34.883679,11,3338.825343
52.216387,11,3340.144536
45.914733,11,3341.512774
10.755845,11,3342.728328
18.633759,11,3343.917418
54.233987,11,3345.160045
28.943491,11,3346.404903
11.828217,11,3347.391373
33.522016,11,3348.628277
10.86944,11,3349.781811
36.817896,11,3350.985986
29.445125,11,3352.256063
10.858944,11,3353.48228
19.528599,11,3354.723388
32.109359,11,3356.0621
34.774742,11,3357.298847
37.025673,11,3358.54643
28.877337,11,3360.058315
21.324139,11,3361.292972
33.613676,11,3362.544635
37.563944,11,3363.812704
48.057834,11,3365.081157
30.12154,11,3366.358042
26.775626,11,3367.529203
38.195625,11,3368.672177
21.410905,11,3369.823682
28.894068,11,3371.02523
39.543523,11,3372.305811
33.057645,11,3373.573397
24.21953,11,3374.754127
32.452128,11,3375.948037
33.176992,11,3377.183941
35.244284,11,3378.402424
33.752988,11,3379.736417
29.78206,11,3380.91052
30.036579,11,3382.04978
35.043222,11,3383.303844
15.570956,11,3384.572186
32.524177,11,3385.763561
34.750313,11,3386.95609
35.390044,11,3388.276111
33.482392,11,3389.478132
38.159194,11,3390.764871
11.393065,11,3391.996799
55.177502,11,3393.285838
32.968155,11,3394.597311
23.065175,11,3395.877821
32.38216,11,3397.181579
38.257818,11,3398.439148
34.047929,11,3399.720759
30.762366,11,3400.93926
11.085819,11,3402.190767
23.696991,11,3403.431714
26.570703,11,3404.690102
32.67835,11,3405.901627
11.657952,11,3407.040793
27.289884,11,3408.204324
13.963443,11,3409.337723
24.20175,11,3410.55495
19.609442,11,3411.730204
16.279782,11,3412.887127
10.940005,11,3414.103285
31.864262,11,3415.370325
30.375177,11,3416.770714
35.631776,11,3418.094941
23.082214,11,3419.260439
42.830538,11,3420.549439
24.457593,11,3421.767337
38.312773,11,3423.078471
32.137316,11,3424.29629
35.579559,11,3425.50931
33.996261,11,3426.695851
11.204767,11,3427.861738
13.166372,11,3428.933099
47.016527,11,3430.17289
28.352579,11,3431.432266
39.392996,11,3432.669008
32.785448,11,3433.896447
32.08103,11,3435.052439
10.555014,11,3436.249982
29.206233,11,3437.534041
31.07162,11,3438.817753
27.576631,11,3440.084323
30.321612,11,3441.329175
28.258451,11,3442.632712
44.197203,11,3443.98285
30.973205,11,3445.209437
30.010481,11,3446.634828
16.107455,11,3447.834347
15.160979,11,3449.102168
38.966842,11,3450.289035
21.509506,11,3451.581237
12.360689,11,3452.842215
27.963839,11,3454.262291
40.231712,11,3455.577558
29.491838,11,3456.748214
40.848684,11,3457.948043
36.748141,11,3459.13057
41.142905,11,3460.346835
34.178547,11,3461.5455
30.653719,11,3462.772209
36.897188,11,3464.051606
23.593042,11,3465.297814
36.16212,11,3466.572857
16.587333,11,3467.800738
11.153711,11,3469.009134
10.834463,11,3470.124144
34.198178,11,3471.329036
29.48229,11,3472.627839
12.183022,11,3473.877791
38.170775,11,3475.271834
13.914346,11,3476.42727
17.505115,11,3477.575335
15.633769,11,3478.711532
33.713451,11,3479.894974
38.554268,11,3481.148247
34.130283,11,3482.399901
35.679119,11,3483.710863
31.847615,11,3484.978354
36.519189,11,3486.227933
32.070943,11,3487.447706
14.643632,11,3488.635374
16.305348,11,3489.696008
23.101226,11,3490.976497
31.355528,11,3492.199907
20.143681,11,3493.419455
30.705554,11,3494.705822
33.2098,11,3495.910912
28.550977,11,3497.153972
38.258679,11,3498.440483
13.626351,11,3499.706871
11.168109,11,3500.840295
34.11321,11,3502.100077
20.763628,11,3503.387908
33.068588,11,3504.554903
29.746986,11,3505.722513
35.01105,11,3506.957327
37.703942,11,3508.145373
19.546897,11,3509.226031
18.410768,11,3510.331688
35.47969,11,3511.672415
28.395006,11,3512.93811
25.506071,11,3514.233727
31.886869,11,3515.459904
25.119385,11,3516.674471
12.754673,11,3517.851219
11.986303,11,3519.042924
31.727528,11,3520.304242
39.202597,11,3521.576403
35.762065,11,3522.923389
24.656205,11,3524.11201
39.033242,11,3525.381943
31.26699,11,3526.577557
41.42234,11,3527.820283
14.283657,11,3528.801658
36.143063,11,3529.942734
19.648297,11,3531.248552
36.23147,11,3532.402009
14.13223,11,3533.647921
32.94807,11,3534.878803
29.146572,11,3536.010659
31.548708,11,3537.241134
40.632218,11,3538.66801
10.840785,11,3539.850047
35.935251,11,3541.013481
31.960796,11,3542.285119
36.849081,11,3543.525237
26.23927,11,3544.801433
36.685986,11,3546.032077
35.504348,11,3547.2177
23.430253,11,3548.359168
32.563445,11,3549.531465
44.635652,11,3550.746215
18.517508,11,3551.916197
14.97051,11,3553.097429
39.504405,11,3554.324181
11.151843,11,3555.478174
16.798667,11,3556.695087
13.993681,11,3557.887019
41.914198,11,3559.047873
30.316729,11,3560.411556
23.390649,11,3561.700118
44.329515,11,3562.942133
16.440096,11,3564.173039
32.925798,11,3565.434795
39.509482,11,3566.751753
37.327809,11,3567.91194
36.869616,11,3568.983029
29.024601,11,3570.09496
33.178663,11,3571.393201
35.699508,11,3572.663299
15.611706,11,3573.898543
25.738575,11,3575.190394
36.695213,11,3576.452295
31.680068,11,3577.665744
39.823235,11,3578.837214
37.648407,11,3580.03217
11.532256,11,3581.251504
24.208284,11,3582.333945
19.181152,11,3583.554355
31.86108,11,3584.832032
42.417478,11,3586.158629
23.803597,11,3587.335911
12.604359,11,3588.603384
15.763914,11,3589.534394
29.498057,11,3590.725271
33.408729,11,3591.874112
32.399345,11,3593.133628
33.232676,11,3594.413834
13.017181,11,3595.666577
12.070348,11,3596.908348
39.026371,11,3598.230634
28.349663,11,3599.438915
27.216513,11,3600.749587
13.142121,11,3601.892633
36.829952,11,3603.216709
48.241526,11,3604.428827
37.179676,11,3605.721898
34.990305,11,3606.967342
26.382477,11,3607.983495
31.535033,11,3609.054208
36.026754,11,3610.163317
23.805466,11,3611.442417
14.516689,11,3612.644637
45.256554,11,3613.876514
34.394291,11,3615.301014
25.381709,11,3616.670032
28.380247,11,3617.940199
34.130442,11,3619.182081
32.208613,11,3620.413715
48.256042,11,3621.653719
38.960302,11,3622.971574
27.402286,11,3624.177641
29.065681,11,3625.414494
25.354522,11,3626.721142
33.778741,11,3627.928809
15.171588,11,3629.091701
33.917689,11,3630.34935
35.334772,11,3631.592861
17.709516,11,3632.887474
43.681619,11,3634.292003
10.74778,11,3635.500332
38.955227,11,3636.883557
18.990852,11,3638.066119
16.801301,11,3639.205375
14.359472,11,3640.461451
34.05291,11,3641.665814
25.722384,11,3642.905563
33.817135,11,3644.150405
17.643771,11,3645.519015
24.206378,11,3646.796823
14.474338,11,3648.013754
32.916848,11,3649.257739
35.574718,11,3650.432741
34.548968,11,3651.654089
24.334921,11,3652.848223
30.490687,11,3654.160853
31.660197,11,3655.268572
38.805572,11,3656.493114
27.573614,11,3657.657079
40.326001,11,3658.851729
36.908613,11,3660.124712
25.493579,11,3661.372967
27.217661,11,3662.607138
34.672938,11,3663.829993
34.321068,11,3665.09812
29.059856,11,3666.322331
30.683224,11,3667.536175
29.825803,11,3668.790602
43.112191,11,3669.86061
24.599257,11,3671.060515
33.876623,11,3672.280249
29.563851,11,3673.454907
43.308635,11,3674.893515
38.56992,11,3676.179657
31.66667,11,3677.324057
38.880816,11,3678.640362
19.666229,11,3679.911426
32.482197,11,3681.158436
32.892826,11,3682.415157
26.900586,11,3683.681659
39.794683,11,3684.842213
30.865473,11,3686.067058
28.05929,11,3687.215631
34.65268,11,3688.344764
48.735849,11,3689.401522
13.504328,11,3690.401158
25.946208,11,3691.687402
28.465666,11,3692.967033
44.779225,11,3694.282449
14.921329,11,3695.535907
9.709662,11,3696.757778
